feature,importance
trait_base_narrowly_attenuate_present,5.2971300652508963e-05
trait_leaves_mostly_alternate_present,5.232061097289358e-05
trait_petals_lilac_to_pink_present,5.23180875026861e-05
trait_stamens_2_3_freq,5.174540740242487e-05
trait_creeping_to_weakly_erect_present,5.027053918916376e-05
trait_floral_tube_obconic_without_red_dots_freq,4.9899373721383475e-05
trait_sometimes_creeping_present,4.9703581803301874e-05
trait_base_narrowly_attenuate_freq,4.902331447974178e-05
trait_petals_minute_present,4.658465228178507e-05
trait_petals_pale_purple_to_purple_freq,4.646688305785663e-05
trait_floral_tube_narrowly_obconic_without_red_dots_freq,4.623795363254223e-05
trait_minute_present,4.203196348034802e-05
trait_petals_pale_purple_to_purple_sometimes_with_red_midribs_present,3.97687965002189e-05
trait_petals_lavender_present,3.9023229775718555e-05
trait_flowers_solitary_present,3.8176481038292785e-05
trait_petals_pale_purple_to_purple_present,3.7131515363854844e-05
trait_often_with_a_darker_midrib_present,3.702588577936733e-05
trait_erect_or_decumbent_present,3.527311692523724e-05
trait_sometimes_alternate_distally_present,3.3896565956622586e-05
trait_petals_minute_freq,3.370877660928441e-05
trait_petals_reddish_present,2.9050484711836665e-05
trait_petals_pinkish_present,2.7370115652264113e-05
trait_floral_tube_obconic_without_red_dots_present,2.4590277993850375e-05
trait_sometimes_alternate_distally_freq,1.3223517603404978e-05
trait_petals_pink_to_purple_present,1.2179210756457191e-05
trait_petals_white_freq,1.152935864159204e-05
trait_petals_pink_to_purple_freq,1.06014358774992e-05
trait_petals_white_present,8.75422200640842e-06
trait_leaves_with_petiole_freq,4.209683051140488e-06
trait_leaves_with_petiole_present,3.4773932000922786e-06
trait_stamens_10_12_present,3.101886779025913e-06
trait_leaves_sessile_present,2.198178282546103e-06
trait_purple_with_a_darker_midrib_present,9.715022957931749e-07
trait_stamens_6_8_present,4.925379843840954e-07
trait_petals_pink_to_purple_with_a_darker_midrib_freq,3.900695288571964e-07
trait_purple_with_a_darker_midrib_freq,3.771716470671299e-07
trait_stamens_8_freq,2.6535356222583093e-07
trait_stamens_8_present,2.4009080055317426e-07
trait_broader_at_the_base_present,1.8056227262247721e-07
trait_stamens_10_12_freq,1.5846803848224145e-07
trait_broader_at_the_base_freq,1.329636573605185e-07
trait_leaves_sessile_freq,1.2786928183397141e-07
trait_4_minute_petals_freq,1.1529821219059404e-07
trait_petals_4_freq,7.991411609180637e-08
trait_petals_4_present,5.3761013642053636e-08
trait_stamens_6_8_freq,3.5827997682534924e-08
trait_pink_present,2.6894766577074374e-08
trait_4_minute_petals_present,2.3227275864110986e-08
trait_pink_freq,6.736716598284749e-09
trait_petals_pink_to_purple_with_a_darker_midrib_present,0.0
