trait1,trait2,n_both,acc_both,acc_trait1_only,acc_trait2_only,synergy_score,interaction_type
inflorescence_spikelike,petals_purple,7585,0.3891891891891892,0.020969855832241154,0.11149361465852305,0.3229574539438071,Synergistic
calyx_with_alternate_long_and_small_teeth,purple,28,0.07142857142857142,0.38512720156555774,,-0.3136986301369863,Antagonistic
leaves_opposite,rounded_at_the_base,10735,0.38667908709827664,0.14638354346383545,0.0,0.31348731536635893,Synergistic
inflorescence_spikelike,flower_tube_narrowly_cylindrical_without_red_dots,203,0.024630541871921183,0.3344185002245173,,-0.3097879583525961,Antagonistic
inflorescence_spikelike,stamens_4_6,203,0.024630541871921183,0.3344185002245173,,-0.3097879583525961,Antagonistic
inflorescence_spikelike,petals_lavender,203,0.024630541871921183,0.3344185002245173,,-0.3097879583525961,Antagonistic
inflorescence_spikelike,calyx_with_teeth_of_the_same_length,203,0.024630541871921183,0.3344185002245173,,-0.3097879583525961,Antagonistic
calyx_with_alternate_long_and_small_teeth,floral_tube_cylindrical,7585,0.3891891891891892,0.018518518518518517,0.19744877188220925,0.28120554398882536,Synergistic
inflorescence_spikelike,floral_tube_cylindrical,7585,0.3891891891891892,0.020969855832241154,0.19744877188220925,0.279979875331964,Synergistic
floral_tube_cylindrical,stamens_12,7585,0.3891891891891892,0.19744877188220925,0.028433476394849784,0.2762480650506597,Synergistic
floral_tube_cylindrical,petals_pale_purple_or_whitish,264,0.03409090909090909,0.29938733832539144,,-0.2652964292344824,Antagonistic
leaves_opposite,sessile,21586,0.2891689057722598,0.027257643991467174,0.024390243902439025,0.2633449618253067,Synergistic
sessile,obovate,70,0.02857142857142857,0.28850686260917785,,-0.25993543403774927,Antagonistic
sessile,leaves_opposite_but_sometimes_alternate,70,0.02857142857142857,0.28850686260917785,,-0.25993543403774927,Antagonistic
erect,sometimes_creeping,60,0.016666666666666666,0.2712871287128713,,-0.25462046204620464,Antagonistic
with_flowers_in_whorled_clusters,floral_tube_cylindrical,8776,0.3989288969917958,,0.14664940110067984,0.252279495891116,Synergistic
stamens_12,floral_tube_obconic,1864,0.028433476394849784,0.3891891891891892,0.16666666666666666,-0.24949445153307814,Antagonistic
leaves_opposite,a_discernible_gap_between_the_stem_and_the_base_of_the_blade,245,0.0,0.24870892018779342,,-0.24870892018779342,Antagonistic
leaves_opposite,petiolated,245,0.0,0.24870892018779342,,-0.24870892018779342,Antagonistic
leaves_opposite,rounded_base,88,0.0,0.24719057432826536,,-0.24719057432826536,Antagonistic
leaves_opposite,sessile_base_narrowly_attenuate,1921,0.018740239458615304,0.26465416178194606,,-0.24591392232333076,Antagonistic
leaves_opposite,alternate_distally,10735,0.38667908709827664,0.14638354346383545,,0.2402955436344412,Synergistic
petals_purple,red_dotted,1864,0.028433476394849784,0.2650414233328806,,-0.23660794693803083,Antagonistic
petals_purple,solitary_in_leaf_axils,1864,0.028433476394849784,0.2650414233328806,,-0.23660794693803083,Antagonistic
sessile_or_subsessile,leaves_mostly_alternate,122,0.01639344262295082,0.25,,-0.2336065573770492,Antagonistic
leaves_opposite,getting_narrower_at_the_base,1715,0.4618075801749271,0.23100871731008718,,0.23079886286483994,Synergistic
stamens_12,inflorescence_raceme,1864,0.028433476394849784,0.3891891891891892,0.12570160553452553,-0.22901192096700757,Antagonistic
sessile,purple,24,0.041666666666666664,0.28794097302282684,0.25,-0.22730381984474676,Antagonistic
leaves_opposite,distally_alternate,1866,0.03965702036441586,0.26245874932119134,,-0.22280172895677547,Antagonistic
leaves_opposite,stamens_12,6683,0.3911417028280712,0.1957431231042778,0.1413593637020969,0.22259045942488387,Synergistic
leaves_opposite,linear,1778,0.04161979752530934,0.2614974819994173,,-0.21987768447410797,Antagonistic
inflorescence_spikelike,base_attenuate,181,0.027624309392265192,0.3335946248600224,0.14277845103007603,-0.210562228552784,Antagonistic
calyx_with_alternate_long_and_small_teeth,needle_like_leaves,71,0.0,0.38756231960115456,0.03278688524590164,-0.2101746024235281,Antagonistic
calyx_with_alternate_long_and_small_teeth,prostrate,65,0.0,0.38725747246984793,0.025925925925925925,-0.20659169919788692,Antagonistic
sessile,stamens_12,6683,0.3911417028280712,0.2416478104618661,0.1413593637020969,0.1996381157460897,Synergistic
floral_tube_cylindrical,usually_with_a_darker_midrib,264,0.03409090909090909,0.29938733832539144,0.16666666666666666,-0.19893609340511995,Antagonistic
sessile,alternate_distally,10735,0.38667908709827664,0.1908146528157463,,0.19586443428253034,Synergistic
sessile,rounded_at_the_base,10739,0.38653505913027286,0.19088422971741112,,0.19565082941286174,Synergistic
inflorescence_spikelike,stamens_5_8,1323,0.02040816326530612,0.37968669748330763,0.044009779951100246,-0.1914400754518978,Antagonistic
sessile,getting_narrower_at_the_base,1715,0.4618075801749271,0.2727318195458638,,0.18907576062906334,Synergistic
petals_purple,floral_tube_obconic,1864,0.028433476394849784,0.2650414233328806,0.16666666666666666,-0.18742056860492384,Antagonistic
petals_purple,stamens_12,9449,0.3180230712244682,0.1331746254026047,,0.18484844582186352,Synergistic
erect,stamens_12,6071,0.3897216274089936,0.2229751957365616,0.1891651865008881,0.18365143629026873,Synergistic
floral_tube_cylindrical,inflorescence_spikelike_to_raceme,1191,0.4609571788413098,0.28031679139722443,,0.1806403874440854,Synergistic
floral_tube_cylindrical,petals_rose_to_purple,1191,0.4609571788413098,0.28031679139722443,,0.1806403874440854,Synergistic
floral_tube_cylindrical,stamens_10_14,1191,0.4609571788413098,0.28031679139722443,,0.1806403874440854,Synergistic
base_attenuate,sessile_or_subsessile,122,0.01639344262295082,0.1421847635726795,0.25,-0.17969893916338894,Antagonistic
sessile,inflorescence_spikelike,6864,0.38155594405594406,0.24425732569888853,0.16243880729862037,0.17820787755718961,Synergistic
erect,inflorescence_spikelike,6071,0.3897216274089936,0.2229751957365616,0.20328947368421052,0.17658929269860751,Synergistic
stamens_12,base_obtuse_to_truncate,1669,0.02756141402037148,0.38033419023136245,0.02359882005899705,-0.17440509112480826,Antagonistic
stamens_12,leaves_alternate,1669,0.02756141402037148,0.38033419023136245,0.02302025782688766,-0.17411581000875356,Antagonistic
stamens_12,subsessile,1669,0.02756141402037148,0.38033419023136245,0.022920203735144314,-0.1740657829628819,Antagonistic
inflorescence_spikelike,sessile_base_narrowly_attenuate,1144,0.02097902097902098,0.371532571858918,0.015444015444015444,-0.17250927267244576,Antagonistic
inflorescence_spikelike,floral_tube_campanulate,1323,0.02040816326530612,0.37968669748330763,0.0,-0.1694351854763477,Antagonistic
stamens_12,sprawling_or_ascending,1503,0.028609447771124417,0.3727661716586962,0.022850924918389554,-0.16919910051741846,Antagonistic
inflorescence_spikelike,prostrate_and_spreading,1022,0.022504892367906065,0.3660526641117567,0.015363128491620111,-0.16820300393378235,Antagonistic
inflorescence_spikelike,prostrate_to_weakly_erect,164,0.03048780487804878,0.33296076897284005,0.056074766355140186,-0.16402996278594134,Antagonistic
calyx_with_alternate_long_and_small_teeth,leaves_alternate,24,0.041666666666666664,0.3850567218672578,0.025631636763090444,-0.16367751264850747,Antagonistic
sessile,becoming_alternate_distally,8473,0.1504779889059365,0.3754910849199154,0.25,-0.16226755355402117,Antagonistic
erect,obovate,58,0.017241379310344827,0.2712615500660004,0.08333333333333333,-0.16005606238932202,Antagonistic
erect,leaves_opposite_but_sometimes_alternate,58,0.017241379310344827,0.2712615500660004,0.08333333333333333,-0.16005606238932202,Antagonistic
with_flowers_in_whorled_clusters,calyx_with_alternate_long_and_small_teeth,7585,0.3891891891891892,0.4609571788413098,0.018518518518518517,0.14945134050927505,Synergistic
erect,leaves_alternate,23,0.0,0.27086176872028994,0.025988286969253295,-0.14842502784477163,Antagonistic
inflorescence_spikelike,with_flowers_in_whorled_clusters,7585,0.3891891891891892,0.020969855832241154,0.4609571788413098,0.14822567185241373,Synergistic
calyx_with_alternate_long_and_small_teeth,creeping,21,0.047619047619047616,0.38490615224191865,0.0,-0.1448340285019117,Antagonistic
with_flowers_in_whorled_clusters,stamens_12,7585,0.3891891891891892,0.4609571788413098,0.028433476394849784,0.1444938615711094,Synergistic
floral_tube_narrowly_obconic_without_red_dots,stamens_6,165,0.0,,0.1443054015523523,-0.1443054015523523,Antagonistic
petals_pale_purple_to_purple,stamens_6,165,0.0,,0.1443054015523523,-0.1443054015523523,Antagonistic
sessile,flowers_solitary,24,0.041666666666666664,0.28794097302282684,0.08333333333333333,-0.14397048651141342,Antagonistic
leaves_opposite,becoming_alternate_distally,8481,0.15057186652517393,0.2932348187485569,,-0.14266295222338296,Antagonistic
erect,petals_reddish,31,0.03225806451612903,0.270916709826263,0.07692307692307693,-0.14166182885854092,Antagonistic
erect,petals_minute,31,0.03225806451612903,0.270916709826263,0.07692307692307693,-0.14166182885854092,Antagonistic
leaves_opposite,prostrate_and_spreading,1701,0.0188124632569077,0.26240458015267176,0.05405405405405406,-0.13941685384645522,Antagonistic
sessile,leaves_alternate,53,0.018867924528301886,0.28832656076837826,0.025906735751295335,-0.1382487237315349,Antagonistic
solitary_in_leaf_axils,floral_tube_obconic,1864,0.028433476394849784,,0.16666666666666666,-0.13823319027181688,Antagonistic
floral_tube_obconic,red_dotted,1864,0.028433476394849784,0.16666666666666666,,-0.13823319027181688,Antagonistic
erect,rounded_base,71,0.0,0.2714750695787537,0.0,-0.13573753478937686,Antagonistic
erect,petals_pinkish_to_white,38,0.0,0.2710531273549359,0.0,-0.13552656367746796,Antagonistic
rounded_at_the_base,petals_purple,6683,0.3911417028280712,0.3789447731755424,0.135459775916019,0.1339394282822905,Synergistic
alternate_distally,petals_purple,6683,0.3911417028280712,0.3793188548864758,0.135459775916019,0.13375238742682377,Synergistic
petals_pale_purple_or_whitish,usually_with_a_darker_midrib,264,0.03409090909090909,,0.16666666666666666,-0.13257575757575757,Antagonistic
rounded_at_the_base,stamens_12,6683,0.3911417028280712,0.3789447731755424,0.1413593637020969,0.13098963438925154,Synergistic
alternate_distally,stamens_12,6683,0.3911417028280712,0.3793188548864758,0.1413593637020969,0.13080259353378482,Synergistic
sessile,sometimes_creeping,58,0.017241379310344827,0.2883931458131264,0.0,-0.12695519359621837,Antagonistic
base_attenuate,leaves_mostly_alternate,122,0.01639344262295082,0.1421847635726795,,-0.1257913209497287,Antagonistic
rounded_at_the_base,inflorescence_spikelike,6683,0.3911417028280712,0.3789447731755424,0.15238879736408567,0.12547491755825718,Synergistic
alternate_distally,inflorescence_spikelike,6683,0.3911417028280712,0.3793188548864758,0.15238879736408567,0.12528787670279046,Synergistic
sessile,usually_with_a_darker_midrib,241,0.03734439834024896,0.29047885224520215,0.034482758620689655,-0.12513640709269694,Antagonistic
leaves_opposite,calyx_with_alternate_long_and_small_teeth,6683,0.3911417028280712,0.1957431231042778,0.33663366336633666,0.12495330959276396,Synergistic
leaves_opposite,base_rounded,245,0.0,0.24870892018779342,0.0,-0.12435446009389671,Antagonistic
leaves_opposite,creeping_to_weakly_erect,219,0.0,0.2484561869772532,0.0,-0.1242280934886266,Antagonistic
leaves_opposite,petals_pale_purple_to_purple,139,0.0,0.24768175796773942,0.0,-0.12384087898386971,Antagonistic
leaves_opposite,floral_tube_narrowly_obconic_without_red_dots,139,0.0,0.24768175796773942,0.0,-0.12384087898386971,Antagonistic
leaves_opposite,petals_pinkish_to_white,47,0.0,0.24679711157698578,0.0,-0.12339855578849289,Antagonistic
calyx_with_alternate_long_and_small_teeth,flowers_solitary,28,0.07142857142857142,0.38512720156555774,0.0,-0.12113502935420745,Antagonistic
leaves_opposite,stamens_10_14,1039,0.4629451395572666,0.2372607607203424,0.4473684210526316,0.12063054867077966,Synergistic
leaves_opposite,petals_rose_to_purple,1039,0.4629451395572666,0.2372607607203424,0.4473684210526316,0.12063054867077966,Synergistic
leaves_opposite,inflorescence_spikelike_to_raceme,1039,0.4629451395572666,0.2372607607203424,0.4473684210526316,0.12063054867077966,Synergistic
sessile,erect,19202,0.29111550880116654,0.26126844834463503,0.0797872340425532,0.12058766760757245,Synergistic
stamens_6,floral_tube_obconic_without_red_dots,85,0.023529411764705882,0.14218676677616143,,-0.11865735501145555,Antagonistic
stamens_6,petals_pale_purple_to_purple_sometimes_with_red_midribs,85,0.023529411764705882,0.14218676677616143,,-0.11865735501145555,Antagonistic
leaves_opposite,subsessile,161,0.018633540372670808,0.2477772578380908,0.026061057334326135,-0.11828561721353764,Antagonistic
leaves_opposite,with_flowers_in_whorled_clusters,7722,0.4008029008029008,0.18039042194326163,0.38519924098671726,0.11800806933791136,Synergistic
sessile,stamens_4_6,181,0.027624309392265192,0.2898550724637681,0.0,-0.11730322683961887,Antagonistic
sessile,flower_tube_narrowly_cylindrical_without_red_dots,181,0.027624309392265192,0.2898550724637681,0.0,-0.11730322683961887,Antagonistic
sessile,calyx_with_teeth_of_the_same_length,181,0.027624309392265192,0.2898550724637681,0.0,-0.11730322683961887,Antagonistic
sessile,petals_lavender,181,0.027624309392265192,0.2898550724637681,0.0,-0.11730322683961887,Antagonistic
erect,distally_alternate,1643,0.041387705416920266,0.2897539104295104,0.026905829596412557,-0.1169421645960412,Antagonistic
leaves_opposite,often_with_a_darker_midrib,93,0.03225806451612903,0.24712196639701306,0.05,-0.11630291868237749,Antagonistic
leaves_opposite,petals_pinkish,93,0.03225806451612903,0.24712196639701306,0.05,-0.11630291868237749,Antagonistic
leaves_opposite,petals_white_to_pink,1144,0.02097902097902098,0.25680223835205385,0.01675977653631285,-0.11580198646516236,Antagonistic
leaves_opposite,floral_tube_campanulate,1144,0.02097902097902098,0.25680223835205385,0.016666666666666666,-0.11575543153033928,Antagonistic
erect,linear,1572,0.043256997455470736,0.2887095136562087,0.02912621359223301,-0.11566086616875013,Antagonistic
sessile,creeping,35,0.02857142857142857,0.2880871089784996,0.0,-0.11547212591782123,Antagonistic
petals_purple,base_obtuse_to_truncate,1669,0.02756141402037148,0.262046779706454,0.02359882005899705,-0.11526138586235404,Antagonistic
petals_purple,leaves_alternate,1669,0.02756141402037148,0.262046779706454,0.02302025782688766,-0.11497210474629935,Antagonistic
petals_purple,subsessile,1669,0.02756141402037148,0.262046779706454,0.022920203735144314,-0.11492207770042767,Antagonistic
leaves_opposite,prostrate,143,0.02097902097902098,0.24760346036941783,0.020833333333333332,-0.1132393758723546,Antagonistic
petals_purple,sprawling_or_ascending,1503,0.028609447771124417,0.2593623649499569,0.022850924918389554,-0.11249719716304882,Antagonistic
stamens_6,petals_pale_purple_or_whitish,264,0.03409090909090909,0.14515609913099453,,-0.11106519004008544,Antagonistic
leaves_opposite,stamens_5_8,2242,0.03345227475468332,0.2666044221873276,0.01948051948051948,-0.10959019607924023,Antagonistic
inflorescence_raceme,floral_tube_narrowly_obconic_without_red_dots,165,0.0,0.10854700854700855,,-0.10854700854700855,Antagonistic
inflorescence_raceme,petals_pale_purple_to_purple,165,0.0,0.10854700854700855,,-0.10854700854700855,Antagonistic
stamens_6,usually_with_a_darker_midrib,270,0.037037037037037035,0.14513530927835053,,-0.10809827224131349,Antagonistic
sessile,petals_pale_purple_or_whitish,241,0.03734439834024896,0.29047885224520215,0.0,-0.1078950277823521,Antagonistic
floral_tube_cylindrical,base_attenuate,5456,0.14772727272727273,0.37913244893661824,0.13019463440294582,-0.10693626894250927,Antagonistic
erect,usually_with_a_darker_midrib,223,0.04035874439461883,0.2730080296479308,0.02127659574468085,-0.10678356830168698,Antagonistic
floral_tube_cylindrical,becoming_alternate_distally,5215,0.15282837967401725,0.37067460724920426,0.14696876913655849,-0.10599330851886413,Antagonistic
