filename,url,license_code,observation_id,quality_grade,latitude,longitude,label
lythrum_baeticum_001.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/341072418/medium.jpg,cc-by-nc,194090388,research,34.7720404052,-6.0544702829,Non Invasive
lythrum_baeticum_002.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/341072451/medium.jpg,cc-by-nc,194090388,research,34.7720404052,-6.0544702829,Non Invasive
lythrum_baeticum_003.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/341072462/medium.jpg,cc-by-nc,194090388,research,34.7720404052,-6.0544702829,Non Invasive
