id,observed_on,quality_grade,taxon_id,taxon_name,common_name,latitude,longitude,place_guess,Plant Phenology
120180514,2022-06-04,research,52720,Dactylis glomerata,orchard grass,42.1191482544,-79.7360076904,Findley Lake,Flowering
120188093,2022-06-04,research,52720,Dactylis glomerata,orchard grass,39.18898,-84.7211829722,"Grandview, OH 45002, USA",Flowering
120190622,2022-06-04,research,52720,Dactylis glomerata,orchard grass,40.9936,-72.5965116667,"Long Island, Riverhead, NY, US",Flowering
120203546,2022-06-04,research,52720,Dactylis glomerata,orchard grass,39.3542558374,-76.368030673,"Brinkmans Rd, Baltimore, MD, US",Flowering
120217688,2022-05-29,research,52720,Dactylis glomerata,orchard grass,40.667045,-90.53678,"Lakeview Dr, Avon, IL, US",Flowering
120217947,2022-06-03,research,52720,Dactylis glomerata,orchard grass,39.67222,-78.0289388333,"Big Pool, MD, US",Flowering
120227189,2022-06-04,research,52720,Dactylis glomerata,orchard grass,42.6024551392,-78.0325393677,Portageville,Flowering
120230360,2022-06-04,research,52720,Dactylis glomerata,orchard grass,41.1979544529,-73.5245572383,"Westchester County, US-NY, US",Flowering
120232169,2022-06-04,research,52720,Dactylis glomerata,orchard grass,38.9331529722,-77.114062,"Washington, DC 20016, USA",Flowering
120241341,2022-06-04,research,52720,Dactylis glomerata,orchard grass,38.258056,-122.7801479722,"Petaluma, CA 94952, USA",Flower Budding
120241964,2022-06-04,research,52720,Dactylis glomerata,orchard grass,42.1587122293,-87.6688282374,"Illinois, US",Flowering
120244046,2022-06-04,research,52720,Dactylis glomerata,orchard grass,42.5998268127,-83.3453598022,Keego Harbor,Flowering
120245768,2022-06-04,research,52720,Dactylis glomerata,orchard grass,41.74154237,-75.76442574,"Brooklyn Township, PA, USA",Flowering
120248659,2022-06-04,research,52720,Dactylis glomerata,orchard grass,42.4477966667,-71.0841305,Middlesex Fells Reservation,Fruiting
120249912,2022-06-04,research,52720,Dactylis glomerata,orchard grass,40.9005,-72.8241883333,"Long Island, Manorville, NY, US",Flowering
120250209,2022-06-04,research,52720,Dactylis glomerata,orchard grass,42.3012916667,-72.2406516667,"Ware, MA 01082, USA",Flowering
120269287,2022-05-18,research,52720,Dactylis glomerata,orchard grass,36.0960888611,-94.2344376389,"Wheeler, AR 72704, USA",Flowering
120280313,2022-06-04,research,52720,Dactylis glomerata,orchard grass,40.0462666667,-123.7855166667,"Garberville, CA 95542, USA",Flowering
120287298,2022-05-31,research,52720,Dactylis glomerata,orchard grass,49.0344433691,-122.6562090208,"Campbell Valley Regional Park, Langley, BC, CA",Flower Budding
120321364,2022-06-05,research,52720,Dactylis glomerata,orchard grass,40.0669403076,-75.3157424927,West Conshohocken,Flowering
120323941,2022-06-05,research,52720,Dactylis glomerata,orchard grass,39.4238883333,-76.601425,"Meadowcroft Ln, Lutherville Timonium, MD, US",Flowering
120331229,2022-06-05,research,52720,Dactylis glomerata,orchard grass,41.2891,-84.3576666667,"Pontiac Park, Defiance, OH, US",Flowering
120347891,2022-06-03,research,52720,Dactylis glomerata,orchard grass,45.9008606759,-84.6572190678,"Mackinac County, US-MI, US",Flower Budding
120350984,2022-06-02,research,52720,Dactylis glomerata,orchard grass,46.0511525109,-84.6019270775,"Mackinac County, US-MI, US",Flower Budding
120353108,2022-06-05,research,52720,Dactylis glomerata,orchard grass,45.3823119652,-122.0601477653,"E Sleepy Hollow Dr, Sandy, OR, US",Flower Budding
120356007,2022-06-05,research,52720,Dactylis glomerata,orchard grass,40.9894164264,-72.5976763985,"Long Island, Riverhead, NY, US",Flowering
120357254,2022-06-05,research,52720,Dactylis glomerata,orchard grass,40.0074081421,-105.2224197388,Boulder,Flowering
120359089,2022-06-05,research,52720,Dactylis glomerata,orchard grass,41.644744873,-81.1754684448,Chardon,Flowering
120363838,2022-06-05,research,52720,Dactylis glomerata,orchard grass,42.962375,-73.8236466667,"Eastline Rd, Ballston Spa, NY, US",Flowering
120364748,2022-06-05,research,52720,Dactylis glomerata,orchard grass,41.8557167053,-88.156036377,Wheaton,Flowering
120371115,2022-06-05,research,52720,Dactylis glomerata,orchard grass,39.9016077916,-86.1759001507,"Claridge Rd, Indianapolis, IN, US",Flower Budding
120372284,2022-06-05,research,52720,Dactylis glomerata,orchard grass,44.7629623413,-72.146736145,"Orleans County, US-VT, US",Flower Budding
120372589,2022-06-05,research,52720,Dactylis glomerata,orchard grass,41.5672956175,-75.7093484514,"N Abington Rd, North Abington Township, PA, US",Flowering
120378381,2022-06-05,research,52720,Dactylis glomerata,orchard grass,40.9522438049,-73.8996505737,Yonkers,Flower Budding
120383641,2022-06-05,research,52720,Dactylis glomerata,orchard grass,45.2595478122,-76.1518889105,"Burntlands P.P., Ottawa, ON, Canada",Flowering
120384563,2022-06-05,research,52720,Dactylis glomerata,orchard grass,43.3036333333,-77.7177366667,"E Manitou Rd, Rochester, NY, US",Flowering
120386103,2022-06-03,research,52720,Dactylis glomerata,orchard grass,39.348205,-76.37165,"Baltimore, Maryland, United States",Flowering
120387680,2022-06-05,research,52720,Dactylis glomerata,orchard grass,40.0968714176,-87.4051669117,"Illinois, US",Flowering
120392771,2022-06-05,research,52720,Dactylis glomerata,orchard grass,40.1121711731,-79.4100265503,Acme,Flowering
120393170,2022-06-01,research,52720,Dactylis glomerata,orchard grass,42.25987,-85.63447,"Parkview Ave, Kalamazoo, MI, US",Flowering
120409133,2022-06-05,research,52720,Dactylis glomerata,orchard grass,41.2718557918,-84.3773872796,"S Clinton St, Defiance, OH, US",Flowering
120414001,2022-06-05,research,52720,Dactylis glomerata,orchard grass,40.7884384878,-73.9831087366,"Riverside Park, New York, NY, US",Flowering
120414769,2022-06-04,research,52720,Dactylis glomerata,orchard grass,41.6716975,-91.5116658,"Hoover, Iowa City, IA, USA",Flowering
120417799,2022-06-05,research,52720,Dactylis glomerata,orchard grass,42.9734255702,-88.1237422148,"New Berlin, WI, USA",Flowering
120419922,2022-06-05,research,52720,Dactylis glomerata,orchard grass,39.156090254,-88.2443080378,"2100N, Jewett, IL, US",Flowering
120432862,2022-06-05,research,52720,Dactylis glomerata,orchard grass,39.235408783,-81.5611801147,Parkersburg,Flowering
120439275,2022-06-05,research,52720,Dactylis glomerata,orchard grass,47.7724627245,-122.3685359171,"Washington, US",Flowering
120439279,2022-06-05,research,52720,Dactylis glomerata,orchard grass,47.7123980427,-122.3788770979,"Washington, US",Flowering
120442450,2022-06-05,research,52720,Dactylis glomerata,orchard grass,40.9917039351,-73.9063609327,"Palisades Interstate Park, Alpine, NJ, US",Flowering
120442675,2022-06-03,research,52720,Dactylis glomerata,orchard grass,43.8843868258,-91.2351394817,Onalaska,Flowering
120449465,2022-06-05,research,52720,Dactylis glomerata,orchard grass,39.2201888889,-77.0857666667,"Brookeville, MD 20833, USA",Flowering
120460566,2022-06-02,research,52720,Dactylis glomerata,orchard grass,45.420117657,-122.5522331755,"Happy Valley, OR, USA",Flower Budding
120463981,2022-06-02,research,52720,Dactylis glomerata,orchard grass,39.6323681324,-79.929010489,"West Virginia, US",Flower Budding
120485501,2022-06-05,research,52720,Dactylis glomerata,orchard grass,45.8171946974,-63.5551442765,"Wallace, NS B0K 1Y0, Canada",Flower Budding
120493360,2022-06-06,research,52720,Dactylis glomerata,orchard grass,42.4467450878,-76.4407228959,"Ithaca, NY, US",Flowering
120498340,2022-06-06,research,52720,Dactylis glomerata,orchard grass,43.7426779712,-72.2697350372,"Town Farm Rd, Norwich, VT, US",Flowering
120501374,2022-06-06,research,52720,Dactylis glomerata,orchard grass,42.2503013611,-73.7776947021,Hudson,Flowering
120504608,2022-06-06,research,52720,Dactylis glomerata,orchard grass,43.7218947893,-72.2693662978,"Lyme Rd, Hanover, NH, US",Flowering
120505465,2022-06-06,research,52720,Dactylis glomerata,orchard grass,43.7231356152,-72.2690476803,"Lyme Rd, Hanover, NH, US",Flowering
120506888,2022-06-06,research,52720,Dactylis glomerata,orchard grass,43.7231295961,-72.2689239293,"Lyme Rd, Hanover, NH, US",Flowering
120512048,2022-06-06,research,52720,Dactylis glomerata,orchard grass,41.8185944444,-74.1765861111,"Stone Ridge, NY 12484, USA",Flower Budding
120515126,2022-06-06,research,52720,Dactylis glomerata,orchard grass,44.0417583333,-69.5109166667,"Main St, Damariscotta, ME, US",Flowering
120516935,2022-06-03,research,52720,Dactylis glomerata,orchard grass,44.2871555556,-78.3273916667,"Crawford Rail Trail between Lansdowne St W and Romaine St, Peterborough, ON K9J 1Y9, Canada",Flowering
120519016,2022-05-23,research,52720,Dactylis glomerata,orchard grass,49.2311166667,-122.8056633333,"Colony Farm Rd, Coquitlam, BC, CA",Flower Budding
120546125,2022-06-06,research,52720,Dactylis glomerata,orchard grass,42.568649292,-74.368522644,Middleburgh,Flowering
120550377,2022-06-06,research,52720,Dactylis glomerata,orchard grass,39.64607,-76.6628633333,"Dairy Rd, Parkton, MD, US",Flowering
120551210,2022-06-06,research,52720,Dactylis glomerata,orchard grass,42.6124158438,-88.124355374,"Wisconsin, US",Flowering
120559290,2022-06-06,research,52720,Dactylis glomerata,orchard grass,42.76026,-83.075197,"Washington, MI 48094, USA",Flowering
120572686,2022-06-06,research,52720,Dactylis glomerata,orchard grass,47.6717043232,-122.3050372651,"Ravenna Park, Seattle, WA, US",Flowering
120579250,2022-06-06,research,52720,Dactylis glomerata,orchard grass,43.0480580964,-89.8048131355,"Blue Mounds, WI, US",Flowering
120583868,2022-06-05,research,52720,Dactylis glomerata,orchard grass,49.5950782673,-113.2314816122,"Division No. 3, CA-AB, CA",Flowering
120586667,2022-06-06,research,52720,Dactylis glomerata,orchard grass,42.0949287415,-80.070274353,Erie,Flowering
120592965,2022-06-06,research,52720,Dactylis glomerata,orchard grass,42.4861071972,-71.228209,"Lexington, MA 02420, USA",Flowering
120598636,2022-06-06,research,52720,Dactylis glomerata,orchard grass,38.7551574707,-77.2538986206,Springfield,Flowering
120599081,2022-06-06,research,52720,Dactylis glomerata,orchard grass,40.7282239,-73.7948516,"Queens, NY, USA",Flowering
120602348,2022-06-06,research,52720,Dactylis glomerata,orchard grass,43.0170388333,-83.3462,"Lippincott Rd, Lapeer, MI, US",Flowering
120647467,2022-06-05,research,52720,Dactylis glomerata,orchard grass,44.712975,-93.1586305,"Draft Horse Blvd, Lakeville, MN, US",Flowering
120647547,2022-06-05,research,52720,Dactylis glomerata,orchard grass,44.7154,-93.1567305,"Diamond Path, Lakeville, MN, US",Flowering
120705591,2022-06-07,research,52720,Dactylis glomerata,orchard grass,36.2216626993,-81.7766572046,"Little Harbour Ct, Vilas, NC, US",Flowering
120875636,2022-06-06,research,52720,Dactylis glomerata,orchard grass,49.3959383333,-126.4688716667,"Hesquiat Peninsula Provincial Park, Hesquiat 1, BC, CA",Flower Budding
120936634,2022-06-08,research,52720,Dactylis glomerata,orchard grass,38.8083523997,-120.6066462997,"Pacific House, CA 95726, USA",Flowering
121087997,2022-06-09,research,52720,Dactylis glomerata,orchard grass,44.2966111111,-78.3019638889,"Beavermead Park, 2011 Ashburnham Dr, Peterborough, ON K9L 1P8, Canada",Flowering
121209630,2022-06-10,research,52720,Dactylis glomerata,orchard grass,38.8300473997,-120.5643143,"El Dorado County, CA, USA",Flowering
121239959,2022-06-11,research,52720,Dactylis glomerata,orchard grass,43.2019866193,-88.0152531785,"Mequon Nature Preserve, Mequon, WI, US",Flower Budding
121307264,2022-06-11,research,52720,Dactylis glomerata,orchard grass,44.2918361111,-78.3061611111,"Beavermead Park, Peterborough, Ontario, Canada",Flowering
121413264,2022-06-12,research,52720,Dactylis glomerata,orchard grass,42.4547996521,-71.9100875854,Princeton,Flowering
121446318,2022-06-10,research,52720,Dactylis glomerata,orchard grass,43.3671150665,-124.2125468485,"Coos Bay, OR, USA",Flowering
121470098,2022-06-12,research,52720,Dactylis glomerata,orchard grass,47.6402277778,-121.9083638889,"Tolt River Trail, Carnation, King County, Washington, US",Flowering
121878204,2022-06-08,research,52720,Dactylis glomerata,orchard grass,38.6882,-84.3138111111,"PENDLETN CNTY, KY 41040, USA",Flower Budding
121878299,2022-06-08,research,52720,Dactylis glomerata,orchard grass,38.6882,-84.3138111111,"PENDLETN CNTY, KY 41040, USA",Flowering
121889857,2022-06-12,research,52720,Dactylis glomerata,orchard grass,47.0607147,-122.8770587,"North East, Olympia, WA 98506, USA",Flowering
121943611,2022-06-07,research,52720,Dactylis glomerata,orchard grass,45.8305583333,-77.2742277778,"Pembroke, ON K8A 6W7, Canada",Flower Budding
122069559,2022-05-27,research,52720,Dactylis glomerata,orchard grass,39.90658,-75.0259083333,"Maria Barnaby Greenwald Memorial Park, Cherry Hill, NJ, US",Flowering
122148678,2022-06-12,research,52720,Dactylis glomerata,orchard grass,44.471906,-72.9718676,"320 Browns Trace Rd, Jericho, VT 05465, USA",Flowering
122284640,2022-06-01,research,52720,Dactylis glomerata,orchard grass,45.5465140136,-122.5659292991,"Madison South, Portland, OR, USA",Flowering
122546027,2022-06-10,research,52720,Dactylis glomerata,orchard grass,38.9571726655,-90.054650344,"Bethalto, IL 62010, USA",Flowering
122696730,2022-05-23,research,52720,Dactylis glomerata,orchard grass,40.20681468,-74.35709997,"Clarksburg, Millstone, NJ 08510, USA",Flowering
122875248,2022-06-04,research,52720,Dactylis glomerata,orchard grass,46.9034679722,-122.8504609722,"Thurston, Washington, United States",Flower Budding
123046487,2022-06-06,research,52720,Dactylis glomerata,orchard grass,38.8717383333,-78.2040416667,"Shenandoah National Park, Front Royal, VA, US",Flowering
123224779,2022-06-11,research,52720,Dactylis glomerata,orchard grass,49.2828638889,-123.1421138889,"Central Vancouver, Vancouver, BC, Canada",Flowering
123772724,2022-06-12,research,52720,Dactylis glomerata,orchard grass,42.12886418,-88.03453669,"Palatine, IL, USA",Flowering
124454995,2022-06-08,research,52720,Dactylis glomerata,orchard grass,52.3786466667,-126.5974283333,"Highway 20, Central Coast, BC, CA",Flowering
124667965,2022-05-01,research,52720,Dactylis glomerata,orchard grass,20.9428908006,-99.5130545377,"San Joaquín, Qro., México",Flowering
125477492,2022-06-12,research,52720,Dactylis glomerata,orchard grass,38.9487916667,-76.95342,"Levee Trail, Hyattsville, MD, US",Fruiting
125939212,2022-06-05,research,52720,Dactylis glomerata,orchard grass,39.7925327769,-77.2364842654,"Gettysburg National Military Park, Gettysburg, PA, US",Flowering
126521346,2022-05-27,research,52720,Dactylis glomerata,orchard grass,42.7160055556,-123.8819805556,"Curry, Oregon, United States",Flowering
130825204,2022-05-13,research,52720,Dactylis glomerata,orchard grass,42.6489294704,-84.504645456,"Delhi Charter Township, MI, USA",Flower Budding
131011893,2022-03-26,research,52720,Dactylis glomerata,orchard grass,42.9190893751,-123.2734757982,"Douglas County, OR, USA",No Evidence of Flowering
133988260,2022-06-04,research,52720,Dactylis glomerata,orchard grass,41.6894703177,-73.503970209,"Kent Rd, Kent, CT, US",Flowering
145240958,2022-06-06,research,52720,Dactylis glomerata,orchard grass,36.1087856663,-86.6065682524,"Nashville, TN, USA",Fruiting
146237411,2022-05-19,research,52720,Dactylis glomerata,orchard grass,39.6045215226,-79.9358591975,"West Virginia, US",Flowering
149453240,2022-06-12,research,52720,Dactylis glomerata,orchard grass,38.9867083333,-114.2395333333,"Great Basin National Park, Baker, NV, US",Flower Budding
153635486,2022-06-05,research,52720,Dactylis glomerata,orchard grass,51.1695420354,-114.3946229337,"Division No. 6, CA-AB, CA",Flowering
156807770,2022-06-05,research,52720,Dactylis glomerata,orchard grass,39.3854305556,-89.7748416667,"Macoupin County, IL, USA",Flowering
161331147,2022-05-24,research,52720,Dactylis glomerata,orchard grass,40.6692166667,-73.47023,"Massapequa Preserve, Massapequa, NY, US",Flower Budding
161332549,2022-05-24,research,52720,Dactylis glomerata,orchard grass,40.668055,-73.4702533333,"Massapequa Preserve, Massapequa, NY, US",Flowering
209184793,2022-05-16,research,52720,Dactylis glomerata,orchard grass,38.9507833333,-77.8738166667,"Upperville, VA, US",Flowering
212131779,2022-06-04,research,52720,Dactylis glomerata,orchard grass,19.7486607359,-97.2468821704,"Pancho Poza, 93700 Altotonga, Ver., México",Flowering
121616072,2022-06-13,research,52720,Dactylis glomerata,orchard grass,45.2915443681,-75.841910094,"Ottawa, ON K2M 2K8, Canada",Fruiting
121677685,2022-06-13,research,52720,Dactylis glomerata,orchard grass,48.461071,-123.371597,"Capital, British Columbia, Canada",Flowering
121888547,2022-06-14,research,52720,Dactylis glomerata,orchard grass,49.3213375286,-124.293642192,"Shelly Rd, Parksville, BC, CA",Flowering
121905608,2022-06-15,research,52720,Dactylis glomerata,orchard grass,41.8099861145,-76.0034942627,"Susquehanna County, US-PA, US",Flowering
121932004,2022-06-15,research,52720,Dactylis glomerata,orchard grass,43.8309593201,-115.8397216797,Idaho City,Flower Budding
121948861,2022-06-15,research,52720,Dactylis glomerata,orchard grass,39.0636787415,-86.541229248,Bloomington,Fruiting
121949334,2022-06-15,research,52720,Dactylis glomerata,orchard grass,38.7551002502,-77.2539596558,Springfield,Flowering
121951254,2022-06-15,research,52720,Dactylis glomerata,orchard grass,44.336633585,-72.5811371147,"Shady Rill Rd, Montpelier, VT, US",Flowering
121993426,2022-06-15,research,52720,Dactylis glomerata,orchard grass,44.50433211,-73.25380053,"Chittenden County, US-VT, US",Flowering
122039712,2022-06-16,research,52720,Dactylis glomerata,orchard grass,38.7549171448,-77.2537460327,"Fairfax County, US-VA, US",Fruiting
122048760,2022-06-16,research,52720,Dactylis glomerata,orchard grass,43.7365063456,-72.3563830983,"Bragg Hill Rd, Norwich, VT, US",Flowering
122063193,2022-06-16,research,52720,Dactylis glomerata,orchard grass,43.4417953491,-71.9780654907,New London,Flowering
122099286,2022-06-16,research,52720,Dactylis glomerata,orchard grass,40.0104166667,-120.9911283333,"Plumas National Forest, Quincy, CA, US",Flowering
122110478,2022-06-15,research,52720,Dactylis glomerata,orchard grass,45.0837055,-85.2179416667,"Bunker Hill Rd, Central Lake, MI, US",Flowering
122121898,2022-06-16,research,52720,Dactylis glomerata,orchard grass,49.712025,-123.1584083333,"Bailey St, Squamish, BC, CA",Flowering
122175719,2022-06-17,research,52720,Dactylis glomerata,orchard grass,41.38764805,-90.52680312,"Rural Township, IL, USA",Fruiting
122181781,2022-06-17,research,52720,Dactylis glomerata,orchard grass,42.3589720726,-90.4270027834,"Park Ave, Galena, IL, US",Flowering
122196210,2022-06-17,research,52720,Dactylis glomerata,orchard grass,49.4653744,-117.4574362,"Blewett at Marrello, British Columbia V1L 6X4, Canada",Flowering
122209750,2022-06-16,research,52720,Dactylis glomerata,orchard grass,44.98356,-71.6842673,"Quimby Country, Averill, VT",Flowering
122227997,2022-06-15,research,52720,Dactylis glomerata,orchard grass,44.9656845986,-123.2579879761,"Dallas, OR, US",Flowering
122246144,2022-06-17,research,52720,Dactylis glomerata,orchard grass,41.5273961239,-74.878349891,"CR-47, Eldred, NY, US",Flowering
122260826,2022-06-17,research,52720,Dactylis glomerata,orchard grass,38.8748283333,-122.4314333333,"Lower Lake, CA, US",Fruiting
122263545,2022-06-13,research,52720,Dactylis glomerata,orchard grass,44.574436,-107.699928,"Big Horn, Wyoming, United States",Flowering
122272855,2022-06-17,research,52720,Dactylis glomerata,orchard grass,43.1738789722,-77.4483579722,"Thousand Acre Swamp Preserve, Penfield, NY, USA",Flowering
122312418,2022-06-18,research,52720,Dactylis glomerata,orchard grass,39.5176537105,-84.7303157263,"Shadowy Hills Dr, Oxford, OH, US",Flowering
122314858,2022-06-14,research,52720,Dactylis glomerata,orchard grass,38.2796363831,-76.6695175171,"St. Mary's County, US-MD, US",Flowering
122323136,2022-06-17,research,52720,Dactylis glomerata,orchard grass,40.687655,-73.4589,"Massapequa Preserve, Massapequa, NY, US",Fruiting
122325951,2022-06-18,research,52720,Dactylis glomerata,orchard grass,45.0311813354,-83.5242004395,Alpena,Flowering
122336349,2022-06-18,research,52720,Dactylis glomerata,orchard grass,44.8968162574,-91.9181152248,"Elm Ave E, Menomonie, WI, US",Fruiting
122356602,2022-06-15,research,52720,Dactylis glomerata,orchard grass,45.4563178248,-123.8639607257,"Third St, Tillamook, OR, US",Flowering
122363465,2022-06-18,research,52720,Dactylis glomerata,orchard grass,42.7466773987,-71.0204315186,Groveland,Flowering
122370773,2022-06-18,research,52720,Dactylis glomerata,orchard grass,41.6957605253,-83.485139767,"Toledo, OH, USA",Fruiting
122377375,2022-06-18,research,52720,Dactylis glomerata,orchard grass,42.9393185794,-72.7251475777,"Beech Tree Ln, Newfane, VT, US",Flowering
122379088,2022-06-18,research,52720,Dactylis glomerata,orchard grass,49.2125728082,-123.0371251702,"Vancouver, BC V5S 4G5, Canada",Flowering
122387431,2022-06-18,research,52720,Dactylis glomerata,orchard grass,39.6823216667,-84.98645,"N Brownsville Rd, Brownsville, IN, US",Fruiting
122396668,2022-06-18,research,52720,Dactylis glomerata,orchard grass,47.6445386,-122.6948697,Silverdale,Flowering
122397615,2022-06-17,research,52720,Dactylis glomerata,orchard grass,49.0175885637,-122.6558992059,"Langley Twp, BC, Canada",Flower Budding
122397621,2022-06-17,research,52720,Dactylis glomerata,orchard grass,49.0175041285,-122.6559850366,"Langley Twp, BC, Canada",Flowering
122400564,2022-06-18,research,52720,Dactylis glomerata,orchard grass,40.00690825,-75.31131625,"Ardmore, PA 19003, USA",Fruiting
122408177,2022-06-18,research,52720,Dactylis glomerata,orchard grass,42.9342001674,-88.0340429964,"Wisconsin, US",Flowering
122416526,2022-06-18,research,52720,Dactylis glomerata,orchard grass,42.9821076223,-87.93518655,"Morgandale, Milwaukee, WI, USA",Flowering
122427658,2022-06-16,research,52720,Dactylis glomerata,orchard grass,44.2945335,-71.7613718,"Littleton, NH 03561, USA",Flowering
122483394,2022-06-19,research,52720,Dactylis glomerata,orchard grass,41.0087674996,-81.3997995481,"Springfield Township, OH, USA",Fruiting
122500878,2022-06-19,research,52720,Dactylis glomerata,orchard grass,40.8737106323,-73.7872085571,New York,Flowering
122504927,2022-06-19,research,52720,Dactylis glomerata,orchard grass,35.0755778333,-83.0625528333,"Nantahala National Forest, Cashiers, NC, US",Flower Budding
122505384,2022-06-19,research,52720,Dactylis glomerata,orchard grass,49.5937216667,-119.70787,"Prairie Valley Rd, Summerland, BC, CA",Flowering
122516390,2022-06-19,research,52720,Dactylis glomerata,orchard grass,44.7699928284,-85.6394729614,Traverse City,Flowering
122522078,2022-06-19,research,52720,Dactylis glomerata,orchard grass,48.0659555,-116.54718,"Idaho Panhandle National Forest, Clark Fork, ID, US",Flower Budding
122522713,2022-06-17,research,52720,Dactylis glomerata,orchard grass,49.2555555556,-122.9038888889,"EB Beaverbrook Dr @ Noel Dr, Burnaby, BC V3J 7Y2, Canada",Flowering
122526092,2022-06-19,research,52720,Dactylis glomerata,orchard grass,44.2389111004,-72.5281737718,"Power Plant Rd, Montpelier, VT, US",Flower Budding
122535618,2022-06-19,research,52720,Dactylis glomerata,orchard grass,36.0121568597,-86.6936882124,"Tarmac Way, Nashville, TN, US",Fruiting
122539271,2022-06-19,research,52720,Dactylis glomerata,orchard grass,49.1581596311,-121.951466538,Chilliwack,Flower Budding
122543021,2022-06-19,research,52720,Dactylis glomerata,orchard grass,41.7596818997,-71.3491362997,"Crescent View at Alden, East Providence, RI 02915, USA",Flowering
122557577,2022-06-19,research,52720,Dactylis glomerata,orchard grass,46.3465216667,-85.56295,"CR-434, Newberry, MI, US",Flowering
122563931,2022-06-18,research,52720,Dactylis glomerata,orchard grass,49.0139715267,-122.4691353325,"Langley Twp, BC, Canada",Flowering
122566880,2022-06-19,research,52720,Dactylis glomerata,orchard grass,40.3483390808,-89.1311264038,"McLean County, US-IL, US",Fruiting
122572415,2022-06-19,research,52720,Dactylis glomerata,orchard grass,52.1254882813,-122.172996521,Williams Lake,Flower Budding
122572737,2022-06-19,research,52720,Dactylis glomerata,orchard grass,51.9916833333,-114.331405,"Red Deer County, AB, CA",Flower Budding
122589232,2022-06-18,research,52720,Dactylis glomerata,orchard grass,48.0643157681,-114.0846576955,"Bigfork, MT 59911, USA",Flowering
122594182,2022-06-19,research,52720,Dactylis glomerata,orchard grass,50.0445416667,-125.3136055556,"Comox-Strathcona, British Columbia, Canada",Flowering
122601379,2022-06-19,research,52720,Dactylis glomerata,orchard grass,44.188166,-111.327205,"Ashton, ID 83420, USA",Flower Budding
122611407,2022-06-19,research,52720,Dactylis glomerata,orchard grass,47.0742916667,-122.7136,"Billy Frank Jr. Nisqually National Wildlife Refuge, Olympia, WA, US",Flowering
122626375,2022-06-19,research,52720,Dactylis glomerata,orchard grass,40.6171868492,-73.9150716983,United States,Flowering
122656805,2022-06-20,research,52720,Dactylis glomerata,orchard grass,38.9860440821,-76.5395780515,"US-301 S, Annapolis, MD, US",Fruiting
122661671,2022-06-18,research,52720,Dactylis glomerata,orchard grass,43.9650166667,-72.2547583333,"Orange, Vermont, United States",Flowering
122686322,2022-06-20,research,52720,Dactylis glomerata,orchard grass,49.216757718,-123.0314675099,"Champlain Heights Park, Vancouver, BC, CA",Flowering
122687232,2022-06-20,research,52720,Dactylis glomerata,orchard grass,41.4751205444,-75.5915145874,Olyphant,Fruiting
122690826,2022-06-18,research,52720,Dactylis glomerata,orchard grass,50.9389694444,-113.9068444444,"Calgary, AB, Canada",Flowering
122691576,2022-06-15,research,52720,Dactylis glomerata,orchard grass,45.5595490428,-84.673496365,"State St, Pellston, MI, US",Flowering
122715834,2022-06-20,research,52720,Dactylis glomerata,orchard grass,45.6260416667,-62.0355333333,"Brierly Brook Rd, Pleasant Valley, NS, CA",Flower Budding
122718635,2022-06-20,research,52720,Dactylis glomerata,orchard grass,53.5694523,-113.8283334997,"Spruce Grove, AB T7X 3L4, Canada",Flower Budding
122722535,2022-06-18,research,52720,Dactylis glomerata,orchard grass,49.3007366667,-123.1569138333,"Stanley Park, Vancouver, BC, CA",Flowering
122726103,2022-06-20,research,52720,Dactylis glomerata,orchard grass,43.9969483333,-123.081375,"Fox Hollow, Eugene, OR 97405, USA",Flowering
122732597,2022-06-20,research,52720,Dactylis glomerata,orchard grass,39.228696342,-85.1987835165,United States,Fruiting
122743380,2022-06-20,research,52720,Dactylis glomerata,orchard grass,40.6899633333,-105.32522,"Arapaho & Roosevelt National Forests Pawnee National Grassland, Livermore, CO, US",Flowering
122744309,2022-06-20,research,52720,Dactylis glomerata,orchard grass,48.4601216667,-123.2838833333,"Arbutus Rd, Saanich, BC, CA",Flowering
122747520,2022-06-20,research,52720,Dactylis glomerata,orchard grass,47.6739234924,-122.3095169067,Seattle,Flowering
122767613,2022-06-19,research,52720,Dactylis glomerata,orchard grass,48.8127083333,-123.729645,"Cowichan Valley, British Columbia, Canada",Flowering
122779214,2022-06-17,research,52720,Dactylis glomerata,orchard grass,43.1166921165,-88.441394775,"Waukesha County, US-WI, US",Flowering
122810898,2022-06-21,research,52720,Dactylis glomerata,orchard grass,44.455996747,-87.8719252958,"Wisconsin, US",Flowering
122820125,2022-06-21,research,52720,Dactylis glomerata,orchard grass,44.578730753,-87.8929223618,"Nicolet Dr, Green Bay, WI, US",Flowering
122844100,2022-06-15,research,52720,Dactylis glomerata,orchard grass,36.4139885248,-105.5791209279,"Conrad Ln, Taos, NM, US",Flowering
122845023,2022-06-21,research,52720,Dactylis glomerata,orchard grass,47.6594581604,-122.1092071533,Redmond,Fruiting
122845195,2022-06-21,research,52720,Dactylis glomerata,orchard grass,39.9701004028,-83.8499908447,Springfield,Fruiting
122868943,2022-06-17,research,52720,Dactylis glomerata,orchard grass,48.9268138889,-123.4659944444,"Galiano Island, BC V0N, Canada",Flower Budding
122877193,2022-06-21,research,52720,Dactylis glomerata,orchard grass,44.4265242997,-71.490874,"Jefferson, NH, USA",Flowering
