feature;importance
trait_often_with_a_darker_midrib_present;7.765340067503113e-05
trait_floral_tube_narrowly_obconic_without_red_dots_present;7.731210754547069e-05
trait_petals_minute_freq;6.604594751744189e-05
trait_petals_minute_present;6.096759378390289e-05
trait_obovate_present;5.739015071402358e-05
trait_floral_tube_campanulate_present;5.732454079151393e-05
trait_petals_pinkish_present;5.710389759144373e-05
trait_creeping_to_weakly_erect_present;5.294809033784556e-05
trait_floral_tube_obconic_without_red_dots_present;4.741485115810886e-05
trait_petals_reddish_present;4.4770158286135474e-05
trait_petals_pinkish_to_white_freq;4.132570016514517e-05
trait_petals_pinkish_to_white_present;3.87669817022383e-05
trait_leaves_opposite_but_sometimes_alternate_present;3.803072731841323e-05
trait_leaves_mostly_alternate_present;3.6743342799187017e-05
trait_creeping_to_weakly_erect_freq;3.603153424766399e-05
trait_sometimes_creeping_present;3.558768304420267e-05
trait_one_or_few_flowers_in_the_axil_of_leaves_present;3.5024720991137536e-05
trait_petals_reddish_freq;2.770448949151938e-05
trait_sometimes_alternate_distally_present;1.9770242881392108e-05
trait_stamens_2_3_present;1.1519327956039386e-05
trait_one_or_few_flowers_in_the_axil_of_leaves_freq;1.039953614376791e-05
trait_sometimes_alternate_distally_freq;1.0097817908283865e-05
trait_stamens_2_3_freq;9.424837849655823e-06
trait_stamens_8_freq;8.885621767507122e-06
trait_leaves_with_petiole_freq;8.075051356564195e-06
trait_petals_pink_to_purple_with_a_darker_midrib_freq;7.255016084321987e-06
trait_petals_white_freq;5.593245600296706e-06
trait_petals_white_present;5.404868888632366e-06
trait_broader_at_the_base_freq;5.147757919216746e-06
trait_petals_pink_to_purple_present;4.568803694678946e-06
trait_petals_pink_to_purple_with_a_darker_midrib_present;3.6582133343666702e-06
trait_stamens_6_8_freq;1.8681445001367916e-06
trait_broader_at_the_base_present;1.5301699204248704e-06
trait_petals_pink_to_purple_freq;1.1952405479630742e-06
trait_leaves_with_petiole_present;7.47437659206312e-07
trait_stamens_8_present;4.445201604285881e-07
trait_leaves_sessile_present;2.7440447109393843e-07
trait_stamens_10_12_present;2.4004631691354834e-07
trait_purple_with_a_darker_midrib_present;2.3004842880949267e-07
trait_purple_with_a_darker_midrib_freq;1.8335935773870653e-07
trait_pink_present;1.8165673978087687e-07
trait_stamens_6_8_present;1.2064688497021482e-07
trait_4_minute_petals_present;9.868560158581145e-08
trait_stamens_10_12_freq;8.984287154601091e-08
trait_4_minute_petals_freq;2.7001672427211202e-08
trait_petals_4_present;2.4987211838938858e-08
trait_pink_freq;3.1284460373627985e-09
trait_leaves_sessile_freq;1.4677347250481564e-11
trait_petals_4_freq;0.0
