antecedents,confidence,lift,support
"frozenset({'trait_sprawling_or_ascending_present', 'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_sprawling_or_ascending_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_sprawling_or_ascending_present', 'trait_inflorescence_raceme_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_sprawling_or_ascending_present', 'trait_inflorescence_raceme_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_sprawling_or_ascending_present', 'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_inflorescence_raceme_present', 'trait_stamens_12_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_stamens_5_8_present', 'trait_petals_purple_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.9627791563275433,28.444168734491313,0.03384803280118642
frozenset({'trait_sprawling_or_ascending_present'}),0.9718940936863543,12.590385005704047,0.0693826514292361
"frozenset({'trait_sprawling_or_ascending_present', 'trait_inflorescence_raceme_present', 'trait_floral_tube_obconic_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_sprawling_or_ascending_present', 'trait_inflorescence_raceme_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_floral_tube_obconic_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_sprawling_or_ascending_present', 'trait_inflorescence_raceme_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_floral_tube_obconic_present', 'trait_stamens_12_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_sprawling_or_ascending_present', 'trait_stamens_12_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_sprawling_or_ascending_present', 'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present', 'trait_stamens_12_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_petals_purple_present', 'trait_sprawling_or_ascending_present', 'trait_obtuse_to_truncate_at_the_base_present'})",0.971868720696584,20.47891754658997,0.04219372473756143
"frozenset({'trait_sprawling_or_ascending_present', 'trait_floral_tube_obconic_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_inflorescence_raceme_present', 'trait_stamens_12_present', 'trait_floral_tube_red_dotted_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
