filename,url,license_code,observation_id,quality_grade,latitude,longitude,label
lythrum_netofa_001.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/423025023/medium.jpg,cc-by-nc,237680298.0,research,32.8309168156,35.3897914826,
lythrum_netofa_002.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/423025022/medium.jpg,cc-by-nc,237680298.0,research,32.8309168156,35.3897914826,
lythrum_netofa_003.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/423023547/medium.jpg,cc-by-nc,237680298.0,research,32.8309168156,35.3897914826,
